,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ActualElapsedTime,AirTime,AirlineID,Altimeter,AltimeterFlag,ArrDel15,ArrDelay,ArrDelayMinutes,ArrTime,ArrTimeBlk,Arr_wban,ArrivalDelayGroups,CRSArrTime,CRSDepTime,CRSElapsedTime,CancellationCode,Cancelled,Carrier,CarrierDelay,Date,DayOfWeek,DayofMonth,DepDel15,DepDelay,DepDelayMinutes,DepTime,DepTimeBlk,Dep_wban,DepartureDelayGroups,Dest,DestCityName,DestState,DestStateFips,DewPointCelsius,DewPointCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,Distance,DistanceGroup,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,DivActualElapsedTime,DivAirportLandings,DivArrDelay,DivDistance,DivReachedDest,Diverted,DryBulbCelsius,DryBulbCelsiusFlag,DryBulbFarenheit,DryBulbFarenheitFlag,FirstDepTime,FlightDate,FlightNum,Flights,HourlyPrecip,HourlyPrecipFlag,LateAircraftDelay,LongestAddGTime,Month,NASDelay,Origin,OriginCityName,OriginState,OriginStateFips,PressureChange,PressureChangeFlag,PressureTendency,PressureTendencyFlag,Quarter,RecordType,RecordTypeFlag,RelativeHumidity,RelativeHumidityFlag,S_Arr_time,S_Dep_time,SeaLevelPressure,SeaLevelPressureFlag,SecurityDelay,SkyCondition,SkyConditionFlag,StationPressure,StationPressureFlag,StationType,TailNum,TaxiIn,TaxiOut,Time,TotalAddGTime,UniqueCarrier,ValueForWindCharacter,ValueForWindCharacterFlag,Visibility,VisibilityFlag,WBAN,WeatherDelay,WeatherType,WeatherTypeFlag,WetBulbCelsius,WetBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WheelsOff,WheelsOn,WindDirection,WindDirectionFlag,WindSpeed,WindSpeedFlag,Year,_merge,con,id,key,new_id,sa_time,sd_time,time,region_dep,region_arr,north_dep,north_arr,airport,delay,taxitime,snow,temp,dew_p,precip,vis,winter,airs,airs_cat,melting_snow,freezing_snow,DateStr,congestion,BDL,BOS,BUR,CAE,CHS,CLT,EWN,GSO,GSP,ILM,LAX,LGB,MHT,MYR,OAJ,ONT,ORH,PVD,RDU,SNA
61560,61560,61560,17274,341.0,309.0,19977,29.87, ,1.0,40.0,40.0,2009.0,1900-1959,23174.0,2.0,1929,1705,324.0,,0.0,UA,0.0,20141004.0,6,4,1.0,23.0,23.0,1728.0,1700-1759,93738.0,1.0,LAX,"Los Angeles, CA",CA,6,13.9, ,57, ,2288.0,10,,,,,,0,,,,0.0,23.9, ,75, ,,2014-10-04 00:00:00,337,1.0, , ,0.0,,10,40.0,IAD,"Washington, DC",VA,51, , , , ,4,AA, ,54, ,2014-10-04 19:29:00,2014-10-04 17:05:00,29.86, ,0.0,FEW250, ,29.52, ,11.0,N509UA,8.0,24.0,1953.0,,UA, , ,10.0, ,23174.0,0.0, , ,17.8, ,64, ,1752.0,2001.0,140, , 5, ,2014,both,Arr,96.0,464152,96.0,1929,1705,2014-10-04 19:53:00,,West,0,0,LAX,40.0,8.0,0,75.0,57.0,0.0,10.0,0,LAX,10,0,0,20141004,947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
236543,236543,105241,8691,176.0,155.0,19805,30.25, ,0.0,-3.0,0.0,1852.0,1800-1859,3927.0,-1.0,1855,1700,175.0,,0.0,AA,,20141119.0,3,19,0.0,-4.0,0.0,1656.0,1700-1759,13881.0,-1.0,DFW,"Dallas/Fort Worth, TX",TX,48,-12.2, ,10.0, ,936.0,4,,,,,,0,,,,0.0,5.6, ,42.0, ,,2014-11-19 00:00:00,1543,1.0, , ,,,11,,CLT,"Charlotte, NC",NC,37, , , , ,4,AA, ,27.0, ,2014-11-19 18:55:00,2014-11-19 17:00:00,30.27, ,,SCT200 BKN250, ,29.42, ,11.0,N3GBAA,10.0,11.0,1652.0,,AA, , ,10.0, ,13881.0,, , ,-0.2, ,32.0, ,1707.0,1842.0,200, ,10.0, ,2014,both,Dep,505.0,376524,505.0,1855,1700,2014-11-19 16:52:00,South,,0,0,CLT,-4.0,11.0,0,42.0,10.0,0.0,10.0,0,CLT,5,0,0,20141119,1326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123882,1123882,78828,569,52.0,31.0,20366,30.18, ,1.0,117.0,117.0,1322.0,1100-1159,13883.0,7.0,1125,1025,60.0,,0.0,EV,0.0,20140905.0,5,5,1.0,125.0,125.0,1230.0,1000-1059,13874.0,8.0,CAE,"Columbia, SC",SC,45,22.2, ,72, ,192.0,1,,,,,,0,,,,0.0,30.0, ,86, ,,2014-09-05 00:00:00,4896,1.0, , ,117.0,,9,0.0,ATL,"Atlanta, GA",GA,13, , , , ,3,AA, , 63, ,2014-09-05 11:25:00,2014-09-05 10:25:00,30.17, ,0.0,FEW030 SCT070 SCT220, ,29.93, ,11.0,N607LR,3.0,18.0,1056.0,,EV, , ,10.0, ,13883.0,0.0, , ,24.5, ,76, ,1248.0,1319.0,VR , , 3, ,2014,both,Arr,123.0,360532,123.0,1125,1025,2014-09-05 10:56:00,,South,0,0,CAE,117.0,3.0,0,86.0,72.0,0.0,10.0,0,CAE,3,0,0,20140905,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273554,1273554,102902,6334,314.0,293.0,20355,30.36, ,1.0,65.0,65.0,1529.0,1400-1459,23234.0,4.0,1424,1135,349.0,,0.0,US,0.0,20150113.0,2,13,1.0,100.0,100.0,1315.0,1100-1159,13881.0,6.0,SFO,"San Francisco, CA",CA,6,2.2, ,36.0, ,2296.0,10,,,,,,0,,,,0.0,5.0, ,41.0, ,,2015-01-13 00:00:00,461,1.0,  0.001, ,0.0,,1,65.0,CLT,"Charlotte, NC",NC,37, , , , ,1,AA, ,82.0, ,2015-01-13 14:24:00,2015-01-13 11:35:00,30.37, ,0.0,OVC012, ,29.53, ,11.0,N560UW,5.0,16.0,1152.0,,US,20, ,10.0, ,13881.0,0.0,-RA, ,3.7, ,39.0, ,1331.0,1524.0,060, ,11.0, ,2015,both,Dep,375.0,341615,375.0,1424,1135,2015-01-13 11:52:00,South,,0,0,CLT,100.0,16.0,0,41.0,36.0,0.001,10.0,1,CLT,5,0,0,20150113,1160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443343,1443343,39073,12184,119.0,91.0,19790,30.09, ,1.0,16.0,16.0,1318.0,1300-1359,24127.0,1.0,1302,1015,107.0,,0.0,DL,0.0,20150320.0,5,20,0.0,4.0,4.0,1019.0,1000-1059,23174.0,0.0,SLC,"Salt Lake City, UT",UT,49,13.3, ,56, ,590.0,3,,,,,,0,,,,0.0,19.4, ,67.0, ,,2015-03-20 00:00:00,1627,1.0, , ,0.0,,3,16.0,LAX,"Los Angeles, CA",CA,6, , , , ,1,AA, , 68, ,2015-03-20 13:02:00,2015-03-20 10:15:00,30.09, ,0.0,FEW013 SCT015, ,29.74, ,11.0,N378NW,5.0,23.0,953.0,,DL, , ,5.0, ,23174.0,0.0,HZ, ,15.8, ,61, ,1042.0,1313.0,000, ,0.0, ,2015,both,Dep,499.0,252738,499.0,1302,1015,2015-03-20 09:53:00,West,,0,0,LAX,4.0,23.0,0,67.0,56.0,0.0,5.0,1,LAX,10,0,0,20150320,1212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1204140,1204140,33488,9336,66.0,52.0,19393,29.9, ,0.0,-2.0,0.0,1738.0,1700-1759,23293.0,-1.0,1740,1635,65.0,,0.0,WN,,20150131.0,6,31,0.0,-3.0,0.0,1632.0,1600-1659,23174.0,-1.0,SJC,"San Jose, CA",CA,6,12.8, ,55.0, ,308.0,2,,,,,,0,,,,0.0,16.1, ,61.0, ,,2015-01-31 00:00:00,3650,1.0, , ,,,1,,LAX,"Los Angeles, CA",CA,6, , , , ,1,AA, ,81.0, ,2015-01-31 17:40:00,2015-01-31 16:35:00,29.90, ,,FEW014 SCT035 SCT090, ,29.55, ,11.0,N399WN,4.0,10.0,1653.0,,WN, , ,10.0, ,23174.0,, , ,14.2, ,58.0, ,1642.0,1734.0,260, ,8.0, ,2015,both,Dep,841.0,233406,841.0,1740,1635,2015-01-31 16:53:00,West,,0,0,LAX,-3.0,10.0,0,61.0,55.0,0.0,10.0,1,LAX,10,0,0,20150131,930,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
798210,798210,23027,559,99.0,54.0,20366,29.51, ,0.0,13.0,13.0,1200.0,1100-1159,14734.0,0.0,1147,1030,77.0,,0.0,EV,,20140728.0,1,28,0.0,-9.0,0.0,1021.0,1000-1059,14710.0,-1.0,EWR,"Newark, NJ",NJ,34,21.7, ,71.0, ,209.0,1,,,,,,0,,,,0.0,25.0, ,77.0, ,,2014-07-28 00:00:00,4660,1.0, , ,,,7,,MHT,"Manchester, NH",NH,33, , , , ,3,SP, , 82, ,2014-07-28 11:47:00,2014-07-28 10:30:00,M, ,,FEW014 BKN025 BKN046, ,29.26, ,12.0,N11544,5.0,40.0,1040.0,,EV, , ,10.0, ,14710.0,, , ,22.7, ,73, ,1101.0,1155.0,170, ,10.0, ,2014,both,Dep,824.0,308640,824.0,1147,1030,2014-07-28 10:40:00,North,,1,0,MHT,-9.0,40.0,0,77.0,71.0,0.0,10.0,0,MHT,12,0,0,20140728,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
713718,713718,69644,823,53.0,41.0,19393,29.89, ,1.0,30.0,30.0,1455.0,1400-1459,23169.0,2.0,1425,1325,60.0,,0.0,WN,7.0,20140617.0,2,17,1.0,37.0,37.0,1402.0,1300-1359,23152.0,2.0,LAS,"Las Vegas, NV",NV,32,11.1, ,52.0, ,223.0,1,,,,,,0,,,,0.0,23.9, ,75.0, ,,2014-06-17 00:00:00,152,1.0, , ,23.0,,6,0.0,BUR,"Burbank, CA",CA,6, , , , ,2,AA, ,45.0, ,2014-06-17 14:25:00,2014-06-17 13:25:00,29.85, ,0.0,CLR, ,29.11, ,12.0,N207WN,4.0,8.0,1353.0,,WN, , ,10.0, ,23152.0,0.0, , ,16.4, ,62.0, ,1410.0,1451.0,170, ,11.0, ,2014,both,Dep,456.0,200677,456.0,1425,1325,2014-06-17 13:53:00,West,,0,0,BUR,37.0,8.0,0,75.0,52.0,0.0,10.0,0,BUR,2,0,0,20140617,128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36598,36598,36598,10511,76.0,63.0,19393,29.96, ,0.0,-4.0,0.0,1826.0,1800-1859,23160.0,-1.0,1830,1710,80.0,,0.0,WN,,20141029.0,3,29,0.0,0.0,0.0,1710.0,1700-1759,23174.0,0.0,TUS,"Tucson, AZ",AZ,4,15.0, ,59, ,451.0,2,,,,,,0,,,,0.0,21.0, ,70, ,,2014-10-29 00:00:00,807,1.0, , ,,,10,,LAX,"Los Angeles, CA",CA,6, , , , ,4,AA, ,68, ,2014-10-29 18:30:00,2014-10-29 17:10:00,M, ,,FEW250, ,29.61, ,11.0,N440LV,3.0,10.0,1653.0,,WN, , ,10.0, ,23174.0,, , ,17.4, ,63, ,1720.0,1823.0,220, , 5, ,2014,both,Dep,775.0,356065,775.0,1830,1710,2014-10-29 16:53:00,West,,0,0,LAX,0.0,10.0,0,70.0,59.0,0.0,10.0,0,LAX,10,0,0,20141029,1170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
493025,493025,112585,789,126.0,112.0,20355,30.06, ,0.0,-24.0,0.0,1306.0,1300-1359,13881.0,-2.0,1330,1105,145.0,,0.0,US,,20140402.0,3,2,0.0,-5.0,0.0,1100.0,1100-1159,14739.0,-1.0,CLT,"Charlotte, NC",NC,37,3.3, ,38.0, ,728.0,3,,,,,,0,,,,0.0,29.4, ,85.0, ,,2014-04-02 00:00:00,1892,1.0, , ,,,4,,BOS,"Boston, MA",MA,25, , , , ,2,AA, ,19.0, ,2014-04-02 13:30:00,2014-04-02 11:05:00,30.03, ,,SCT250, ,29.23, ,11.0,N165US,4.0,10.0,1352.0,,US,18, ,10.0, ,13881.0,, , ,15.3, ,60.0, ,1110.0,1302.0,240, ,11.0, ,2014,both,Arr,38.0,100919,38.0,1330,1105,2014-04-02 13:52:00,North,South,1,0,CLT,-24.0,4.0,0,85.0,38.0,0.0,10.0,0,CLT,5,0,0,20140402,1318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291168,291168,36777,12094,117.0,54.0,19977,30.02, ,1.0,27.0,27.0,1027.0,1000-1059,23234.0,1.0,1000,820,100.0,,0.0,UA,10.0,20141204.0,4,4,0.0,10.0,10.0,830.0,0800-0859,23174.0,0.0,SFO,"San Francisco, CA",CA,6,16.0, ,61.0, ,337.0,2,,,,,,0,,,,0.0,16.0, ,61.0, ,,2014-12-04 00:00:00,1209,1.0, , ,0.0,,12,17.0,LAX,"Los Angeles, CA",CA,6, , , , ,4,SP, ,100.0, ,2014-12-04 10:00:00,2014-12-04 08:20:00,M, ,0.0,BKN011 BKN200, ,29.67, ,11.0,N39450,4.0,59.0,834.0,,UA, , ,10.0, ,23174.0,0.0, , ,16.1, ,61.0, ,929.0,1023.0,270, ,10.0, ,2014,both,Dep,131.0,322399,131.0,1000,820,2014-12-04 08:34:00,West,,0,0,LAX,10.0,59.0,0,61.0,61.0,0.0,10.0,1,LAX,10,0,0,20141204,1178,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
270339,270339,15948,7061,290.0,275.0,20409,30.29, ,0.0,-9.0,0.0,655.0,0700-0759,14739.0,-1.0,704,2258,306.0,,0.0,B6,,20141231.0,3,31,0.0,7.0,7.0,2305.0,2200-2259,24233.0,0.0,BOS,"Boston, MA",MA,25,-14.4, ,6.0, ,2496.0,10,,,,,,0,,,,0.0,-6.7, ,20.0, ,,2014-12-31 00:00:00,498,1.0, , ,,,12,,SEA,"Seattle, WA",WA,53, , , , ,4,AA, ,54.0, ,2014-12-31 07:04:00,2014-12-31 22:58:00,30.29, ,,FEW050 SCT180 SCT250, ,30.26, ,11.0,N625JB,5.0,10.0,654.0,,B6, , ,10.0, ,14739.0,, , ,-8.5, ,17.0, ,2315.0,650.0,230, ,11.0, ,2014,both,Arr,941.0,427279,941.0,704,2258,2014-12-31 06:54:00,,North,0,1,BOS,-9.0,5.0,0,20.0,6.0,0.0,10.0,1,BOS,1,0,0,20141231,446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196838,196838,65536,1541,80.0,51.0,20304,30.01, ,1.0,106.0,106.0,2115.0,1900-1959,23152.0,7.0,1929,1815,74.0,,0.0,OO,52.0,20141113.0,4,13,1.0,100.0,100.0,1955.0,1800-1859,23234.0,6.0,BUR,"Burbank, CA",CA,6,12.8, ,55, ,326.0,2,,,,,,0,,,,0.0,16.7, ,62.0, ,,2014-11-13 00:00:00,5631,1.0, , ,48.0,,11,6.0,SFO,"San Francisco, CA",CA,6, , , , ,4,AA, , 78, ,2014-11-13 19:29:00,2014-11-13 18:15:00,29.98, ,0.0,OVC040, ,29.23, ,12.0,N701BR,3.0,26.0,1953.0,,OO, , ,10.0, ,23152.0,0.0, , ,14.4, ,58, ,2021.0,2112.0,170, , 6, ,2014,both,Arr,333.0,279448,333.0,1929,1815,2014-11-13 19:53:00,,West,0,0,BUR,106.0,3.0,0,62.0,55.0,0.0,10.0,0,BUR,2,0,0,20141113,122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486301,1486301,82031,1135,292.0,262.0,20355,30.28, ,1.0,48.0,48.0,2324.0,2200-2259,24127.0,3.0,2236,2005,271.0,,0.0,US,27.0,20150302.0,1,2,1.0,27.0,27.0,2032.0,2000-2059,13881.0,1.0,SLC,"Salt Lake City, UT",UT,49,1.7, ,35, ,1727.0,7,,,,,,0,,,,0.0,13.9, ,57.0, ,,2015-03-02 00:00:00,451,1.0, , ,0.0,,3,21.0,CLT,"Charlotte, NC",NC,37, , , , ,1,AA, ,44, ,2015-03-02 22:36:00,2015-03-02 20:05:00,30.27, ,0.0,FEW050 SCT200 SCT250, ,29.45, ,11.0,N192UW,10.0,20.0,1952.0,,US, , ,10.0, ,13881.0,0.0, , ,8.1, ,47, ,2052.0,2314.0,040, ,8, ,2015,both,Dep,71.0,222553,71.0,2236,2005,2015-03-02 19:52:00,South,,0,0,CLT,27.0,20.0,0,57.0,35.0,0.0,10.0,1,CLT,5,0,0,20150302,1242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240773,1240773,70121,1527,56.0,42.0,19393,30.17, ,0.0,-10.0,0.0,1930.0,1900-1959,93184.0,-1.0,1940,1840,60.0,,0.0,WN,,20150118.0,7,18,0.0,-6.0,0.0,1834.0,1800-1859,23169.0,-1.0,SNA,"Santa Ana, CA",CA,6,11.1, ,52, ,226.0,1,,,,,,0,,,,0.0,16.7, ,62, ,,2015-01-18 00:00:00,554,1.0, , ,,,1,,LAS,"Las Vegas, NV",NV,32, , , , ,1,AA, ,70, ,2015-01-18 19:40:00,2015-01-18 18:40:00,30.17, ,,FEW250, ,30.11, ,12.0,N907WN,4.0,10.0,1953.0,,WN, , ,5.0, ,93184.0,,HZ, ,13.6, ,56, ,1844.0,1926.0,000, ,0, ,2015,both,Arr,493.0,185648,493.0,1940,1840,2015-01-18 19:53:00,,West,0,0,SNA,-10.0,4.0,0,62.0,52.0,0.0,5.0,1,SNA,19,0,0,20150118,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
679539,679539,35465,9059,72.0,57.0,19393,29.97, ,0.0,-5.0,0.0,1050.0,1000-1059,23234.0,-1.0,1055,940,75.0,,0.0,WN,,20140624.0,2,24,0.0,-2.0,0.0,938.0,0900-0959,23174.0,-1.0,SFO,"San Francisco, CA",CA,6,15.0, ,59.0, ,337.0,2,,,,,,0,,,,0.0,21.7, ,71.0, ,,2014-06-24 00:00:00,1105,1.0, , ,,,6,,LAX,"Los Angeles, CA",CA,6, , , , ,2,AA, ,66.0, ,2014-06-24 10:55:00,2014-06-24 09:40:00,29.97, ,,BKN023, ,29.62, ,11.0,N490WN,4.0,11.0,953.0,,WN, , ,8.0, ,23174.0,, , ,17.6, ,64.0, ,949.0,1046.0,250, ,10.0, ,2014,both,Dep,690.0,223023,690.0,1055,940,2014-06-24 09:53:00,West,,0,0,LAX,-2.0,11.0,0,71.0,59.0,0.0,8.0,0,LAX,10,0,0,20140624,1331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
406092,406092,25652,41,197.0,179.0,20409,30.67, ,0.0,-7.0,0.0,1936.0,1900-1959,12849.0,-1.0,1943,1630,193.0,,0.0,B6,,20140417.0,4,17,0.0,-11.0,0.0,1619.0,1600-1659,94746.0,-1.0,FLL,"Fort Lauderdale, FL",FL,12,-6.1, ,21.0, ,1211.0,5,,,,,,0,,,,0.0,3.3, ,38.0, ,,2014-04-17 00:00:00,2019,1.0, , ,,,4,,ORH,"Worcester, MA",MA,25, , , , ,2,AA, ,50.0, ,2014-04-17 19:43:00,2014-04-17 16:30:00,30.71, ,,CLR, ,29.56, ,11.0,N184JB,6.0,12.0,1654.0,,B6, , ,10.0, ,94746.0,, , ,-0.0, ,32.0, ,1631.0,1930.0,090, ,10.0, ,2014,both,Dep,539.0,429851,539.0,1943,1630,2014-04-17 16:54:00,North,,1,0,ORH,-11.0,12.0,0,38.0,21.0,0.0,10.0,0,ORH,16,0,0,20140417,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
74681,74681,74681,1650,52.0,37.0,19393,29.92, ,0.0,-11.0,0.0,1854.0,1900-1959,93184.0,-1.0,1905,1800,65.0,,0.0,WN,,20141011.0,6,11,0.0,2.0,2.0,1802.0,1800-1859,23169.0,0.0,SNA,"Santa Ana, CA",CA,6,17.8, ,64, ,226.0,1,,,,,,0,,,,0.0,22.2, ,72, ,,2014-10-11 00:00:00,4401,1.0, , ,,,10,,LAS,"Las Vegas, NV",NV,32, , , , ,4,AA, , 76, ,2014-10-11 19:05:00,2014-10-11 18:00:00,29.91, ,,CLR, ,29.86, ,12.0,N710SW,4.0,11.0,1853.0,,WN, , ,7.0, ,93184.0,, , ,19.4, ,67, ,1813.0,1850.0,200, , 3, ,2014,both,Arr,305.0,300389,305.0,1905,1800,2014-10-11 18:53:00,,West,0,0,SNA,-11.0,4.0,0,72.0,64.0,0.0,7.0,0,SNA,19,0,0,20141011,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1280834,1280834,110182,4264,69.0,42.0,20355,30.09, ,0.0,-8.0,0.0,1459.0,1500-1559,13881.0,-1.0,1507,1355,72.0,,0.0,US,,20150106.0,2,6,0.0,-5.0,0.0,1350.0,1300-1359,13874.0,-1.0,CLT,"Charlotte, NC",NC,37,-6.1, ,21.0, ,226.0,1,,,,,,0,,,,0.0,13.9, ,57.0, ,,2015-01-06 00:00:00,1999,1.0, , ,,,1,,ATL,"Atlanta, GA",GA,13, , , , ,1,AA, ,25.0, ,2015-01-06 15:07:00,2015-01-06 13:55:00,30.09, ,,SCT250, ,29.26, ,11.0,N583UW,10.0,17.0,1452.0,,US, , ,10.0, ,13881.0,, , ,5.6, ,42.0, ,1407.0,1449.0,220, ,10.0, ,2015,both,Arr,164.0,333180,164.0,1507,1355,2015-01-06 14:52:00,,South,0,0,CLT,-8.0,10.0,0,57.0,21.0,0.0,10.0,1,CLT,5,0,0,20150106,1142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86788,86788,86788,4902,93.0,68.0,20355,30.03, ,0.0,-4.0,0.0,1249.0,1200-1259,13739.0,-1.0,1253,1119,94.0,,0.0,US,,20141029.0,3,29,0.0,-3.0,0.0,1116.0,1100-1159,13881.0,-1.0,PHL,"Philadelphia, PA",PA,42,12.8, ,55, ,449.0,2,,,,,,0,,,,0.0,24.4, ,76, ,,2014-10-29 00:00:00,1785,1.0, , ,,,10,,CLT,"Charlotte, NC",NC,37, , , , ,4,AA, ,48, ,2014-10-29 12:53:00,2014-10-29 11:19:00,30.01, ,,BKN250, ,29.21, ,11.0,N813AW,3.0,22.0,1052.0,,US, , ,10.0, ,13881.0,, , ,17.4, ,63, ,1138.0,1246.0,270, ,13, ,2014,both,Dep,750.0,271970,750.0,1253,1119,2014-10-29 10:52:00,South,,0,0,CLT,-3.0,22.0,0,76.0,55.0,0.0,10.0,0,CLT,5,0,0,20141029,1310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311467,1311467,18080,498,152.0,132.0,19393,29.96, ,0.0,-7.0,0.0,1003.0,1000-1059,14765.0,-1.0,1010,735,155.0,,0.0,WN,,20150214.0,6,14,0.0,-4.0,0.0,731.0,0700-0759,12815.0,-1.0,PVD,"Providence, RI",RI,44,-18.3, ,-1, ,1072.0,5,,,,,,0,,,,0.0,-10.6, ,13, ,,2015-02-14 00:00:00,3953,1.0, , ,,,2,,MCO,"Orlando, FL",FL,12, , , , ,1,AA, , 53, ,2015-02-14 10:10:00,2015-02-14 07:35:00,29.96, ,,FEW070 BKN090 OVC150, ,29.89, ,11.0,N253WN,6.0,14.0,951.0,,WN, , ,10.0, ,14765.0,, , ,-12.1, ,10, ,745.0,957.0,000, ,0.0, ,2015,both,Arr,456.0,269153,456.0,1010,735,2015-02-14 09:51:00,,North,0,1,PVD,-7.0,6.0,0,13.0,-1.0,0.0,10.0,1,PVD,17,0,0,20150214,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
311211,311211,56820,14335,59.0,41.0,19805,30.06, ,0.0,-16.0,0.0,1939.0,1900-1959,23174.0,-2.0,1955,1845,70.0,,0.0,AA,,20141223.0,2,23,0.0,-5.0,0.0,1840.0,1800-1859,23169.0,-1.0,LAX,"Los Angeles, CA",CA,6,9.4, ,49.0, ,236.0,1,,,,,,0,,,,0.0,20.6, ,69.0, ,,2014-12-23 00:00:00,970,1.0, , ,,,12,,LAS,"Las Vegas, NV",NV,32, , , , ,4,AA, ,49.0, ,2014-12-23 19:55:00,2014-12-23 18:45:00,30.06, ,,CLR, ,29.71, ,11.0,N3AHAA,6.0,12.0,1953.0,,AA, , ,10.0, ,23174.0,, , ,14.3, ,58.0, ,1852.0,1933.0,000, ,0.0, ,2014,both,Arr,687.0,368103,687.0,1955,1845,2014-12-23 19:53:00,,West,0,0,LAX,-16.0,6.0,0,69.0,49.0,0.0,10.0,1,LAX,10,0,0,20141223,1236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
254663,254663,272,272,166.0,138.0,19393,30.63, ,1.0,63.0,63.0,2203.0,2100-2159,14819.0,4.0,2100,1905,175.0,,0.0,WN,1.0,20141202.0,2,2,1.0,72.0,72.0,2017.0,1900-1959,14739.0,4.0,MDW,"Chicago, IL",IL,17,-1.7, ,29.0, ,861.0,4,,,,,,0,,,,0.0,2.2, ,36.0, ,,2014-12-02 00:00:00,937,1.0,  0.001, ,62.0,,12,0.0,BOS,"Boston, MA",MA,25, , , , ,4,AA, ,76.0, ,2014-12-02 21:00:00,2014-12-02 19:05:00,30.62, ,0.0,BKN025 OVC035, ,30.6, ,11.0,N794SW,6.0,22.0,1854.0,,WN, , ,10.0, ,14739.0,0.0,-SN, ,0.7, ,33.0, ,2039.0,2157.0,100, ,20.0, ,2014,both,Dep,47.0,17169,47.0,2100,1905,2014-12-02 18:54:00,North,,1,0,BOS,72.0,22.0,1,36.0,29.0,0.001,10.0,1,BOS,1,1,0,20141202,654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234554,234554,103252,6702,99.0,72.0,20355,29.98, ,0.0,-8.0,0.0,1444.0,1400-1459,93819.0,-1.0,1452,1310,102.0,,0.0,US,,20141112.0,3,12,0.0,-5.0,0.0,1305.0,1300-1359,13881.0,-1.0,IND,"Indianapolis, IN",IN,18,10.0, ,50.0, ,427.0,2,,,,,,0,,,,0.0,24.4, ,76.0, ,,2014-11-12 00:00:00,1973,1.0, , ,,,11,,CLT,"Charlotte, NC",NC,37, , , , ,4,AA, ,40.0, ,2014-11-12 14:52:00,2014-11-12 13:10:00,29.97, ,,CLR, ,29.16, ,11.0,N831AW,6.0,21.0,1252.0,,US, , ,10.0, ,13881.0,, , ,16.1, ,61.0, ,1326.0,1438.0,000, ,0.0, ,2014,both,Dep,295.0,339038,295.0,1452,1310,2014-11-12 12:52:00,South,,0,0,CLT,-5.0,21.0,0,76.0,50.0,0.0,10.0,0,CLT,5,0,0,20141112,1326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551767,551767,41121,15391,59.0,33.0,20304,29.91, ,0.0,-7.0,0.0,948.0,0900-0959,93138.0,-1.0,955,859,56.0,,0.0,OO,,20140511.0,7,11,0.0,-10.0,0.0,849.0,0800-0859,23174.0,-1.0,PSP,"Palm Springs, CA",CA,6,-7.8, ,18.0, ,110.0,1,,,,,,0,,,,0.0,24.4, ,76.0, ,,2014-05-11 00:00:00,6300,1.0, , ,,,5,,LAX,"Los Angeles, CA",CA,6, , , , ,2,AA, ,11.0, ,2014-05-11 09:55:00,2014-05-11 08:59:00,29.90, ,,CLR, ,29.56, ,11.0,N566SW,6.0,20.0,853.0,,OO,21, ,10.0, ,23174.0,, , ,10.3, ,51.0, ,909.0,942.0,360, ,10.0, ,2014,both,Dep,267.0,426224,267.0,955,859,2014-05-11 08:53:00,West,,0,0,LAX,-10.0,20.0,0,76.0,18.0,0.0,10.0,0,LAX,10,0,0,20140511,1234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
